"Z","Ebind","Occ","Element","subshell","CCp","Eic","Vi_q0","nmax","nh","shell_colours","multiplier","Jat"
76,85.6144,1,"Osmium","K",0.001122,1926.13,73.8699999999999,2,2,"rgb(123,104,238)",1.15898741031542,0.5
76,83.97621,2,"Osmium","K",0.001122,1926.13,73.8699999999999,2,1,"rgb(123,104,238)",0.568405374306214,0.5
76,20.9206,3,"Osmium","L1",0.0001519,1987.03,12.97,2,2,"rgb(25,25,112)",1.61299922898997,0.5
76,20.57,4,"Osmium","L1",0.0001519,1987.03,12.97,2,1,"rgb(25,25,112)",0.792983808789513,0.5
76,20.03,5,"Osmium","L2",1.268e-05,1987.61,12.3900000000001,2,2,"rgb(0,0,139)",1.61662631154155,1.5
76,19.6,6,"Osmium","L2",1.268e-05,1987.61,12.3900000000001,2,1,"rgb(0,0,139)",0.790960451977395,1.5
76,17.62,7,"Osmium","L3",4.16e-06,1989.13,10.8699999999999,4,4,"rgb(0,0,205)",1.62097516099358,1.5
76,17.27,8,"Osmium","L3",4.16e-06,1989.13,10.8699999999999,4,3,"rgb(0,0,205)",1.19158233670654,1.5
76,16.9,9,"Osmium","L3",4.16e-06,1989.13,10.8699999999999,4,2,"rgb(0,0,205)",0.777368905243798,1.5
76,16.56,10,"Osmium","L3",4.16e-06,1989.13,10.8699999999999,4,1,"rgb(0,0,205)",0.380864765409387,1.5
76,7.61,11,"Osmium","M1",3.41e-05,1996.95,3.04999999999995,2,2,"rgb(0,0,255)",2.49508196721315,0.5
76,7.468,12,"Osmium","M1",3.41e-05,1996.95,3.04999999999995,2,1,"rgb(0,0,255)",1.22426229508199,0.5
76,7.185,13,"Osmium","M2",3.21e-06,1997.21,2.78999999999996,2,2,"rgb(65,105,225)",2.57526881720433,1.5
76,7.039,14,"Osmium","M2",3.21e-06,1997.21,2.78999999999996,2,1,"rgb(65,105,225)",1.2614695340502,1.5
76,6.503,15,"Osmium","M3",1.085e-06,1997.54,2.46000000000004,4,4,"rgb(70,130,180)",2.64349593495931,1.5
76,6.376,16,"Osmium","M3",1.085e-06,1997.54,2.46000000000004,4,3,"rgb(70,130,180)",1.94390243902436,1.5
76,6.24,17,"Osmium","M3",1.085e-06,1997.54,2.46000000000004,4,2,"rgb(70,130,180)",1.26829268292681,1.5
76,6.115,18,"Osmium","M3",1.085e-06,1997.54,2.46000000000004,4,1,"rgb(70,130,180)",0.621443089430885,1.5
76,5.717,19,"Osmium","M4",3.87e-09,1997.97,2.02999999999997,4,4,"rgb(100,149,237)",2.81625615763551,2.5
76,5.575,20,"Osmium","M4",3.87e-09,1997.97,2.02999999999997,4,3,"rgb(100,149,237)",2.05972906403944,2.5
76,5.421,21,"Osmium","M4",3.87e-09,1997.97,2.02999999999997,4,2,"rgb(100,149,237)",1.33522167487687,2.5
76,5.28,22,"Osmium","M4",3.87e-09,1997.97,2.02999999999997,4,1,"rgb(100,149,237)",0.650246305418728,2.5
76,5.052,23,"Osmium","M5",6.18e-09,1998.04,1.96000000000004,6,6,"rgb(0,191,255)",2.57755102040812,2.5
76,4.917,24,"Osmium","M5",6.18e-09,1998.04,1.96000000000004,6,5,"rgb(0,191,255)",2.09056122448976,2.5
76,4.779,25,"Osmium","M5",6.18e-09,1998.04,1.96000000000004,6,4,"rgb(0,191,255)",1.6255102040816,2.5
76,4.635,26,"Osmium","M5",6.18e-09,1998.04,1.96000000000004,6,3,"rgb(0,191,255)",1.18239795918365,2.5
76,4.501,27,"Osmium","M5",6.18e-09,1998.04,1.96000000000004,6,2,"rgb(0,191,255)",0.765476190476176,2.5
76,4.374,28,"Osmium","M5",6.18e-09,1998.04,1.96000000000004,6,1,"rgb(0,191,255)",0.371938775510197,2.5
76,2.6155,29,"Osmium","N1",8.31e-06,1999.35,0.650000000000091,2,2,"rgb(0,128,128)",4.02384615384559,0.5
76,2.552,30,"Osmium","N1",8.31e-06,1999.35,0.650000000000091,2,1,"rgb(0,128,128)",1.96307692307665,0.5
76,2.4,31,"Osmium","N2",7.71e-07,1999.45,0.549999999999955,2,2,"rgb(95,158,160)",4.36363636363672,1.5
76,2.336,32,"Osmium","N2",7.71e-07,1999.45,0.549999999999955,2,1,"rgb(95,158,160)",2.12363636363654,1.5
76,2.168,33,"Osmium","N3",2.6e-07,1999.53,0.470000000000027,4,4,"rgb(32,178,170)",4.61276595744654,1.5
76,2.112,34,"Osmium","N3",2.6e-07,1999.53,0.470000000000027,4,3,"rgb(32,178,170)",3.37021276595725,1.5
76,2.052,35,"Osmium","N3",2.6e-07,1999.53,0.470000000000027,4,2,"rgb(32,178,170)",2.18297872340413,1.5
76,1.996,36,"Osmium","N3",2.6e-07,1999.53,0.470000000000027,4,1,"rgb(32,178,170)",1.06170212765951,1.5
76,1.776,37,"Osmium","N4",9.87e-10,1999.71,0.289999999999964,4,4,"rgb(0,206,209)",6.12413793103525,2.5
76,1.72,38,"Osmium","N4",9.87e-10,1999.71,0.289999999999964,4,3,"rgb(0,206,209)",4.44827586206952,2.5
76,1.66,39,"Osmium","N4",9.87e-10,1999.71,0.289999999999964,4,2,"rgb(0,206,209)",2.8620689655176,2.5
76,1.606,40,"Osmium","N4",9.87e-10,1999.71,0.289999999999964,4,1,"rgb(0,206,209)",1.38448275862086,2.5
76,1.528,41,"Osmium","N5",1.554e-09,1999.73,0.269999999999982,6,6,"rgb(64,224,208)",5.65925925925964,2.5
76,1.474,42,"Osmium","N5",1.554e-09,1999.73,0.269999999999982,6,5,"rgb(64,224,208)",4.54938271604969,2.5
76,1.42,43,"Osmium","N5",1.554e-09,1999.73,0.269999999999982,6,4,"rgb(64,224,208)",3.50617283950641,2.5
76,1.364,44,"Osmium","N5",1.554e-09,1999.73,0.269999999999982,6,3,"rgb(64,224,208)",2.5259259259261,2.5
76,1.311,45,"Osmium","N5",1.554e-09,1999.73,0.269999999999982,6,2,"rgb(64,224,208)",1.61851851851863,2.5
76,1.262,46,"Osmium","N5",1.554e-09,1999.73,0.269999999999982,6,1,"rgb(64,224,208)",0.779012345679065,2.5
76,1.015,47,"Osmium","N6",NA,1999.95,0.049999999999955,6,6,"rgb(102,205,170)",20.3000000000185,3.5
76,0.97,48,"Osmium","N6",NA,1999.95,0.049999999999955,6,5,"rgb(102,205,170)",16.1666666666814,3.5
76,0.92,49,"Osmium","N6",NA,1999.95,0.049999999999955,6,4,"rgb(102,205,170)",12.2666666666778,3.5
76,0.87,50,"Osmium","N6",NA,1999.95,0.049999999999955,6,3,"rgb(102,205,170)",8.70000000000791,3.5
76,0.82,51,"Osmium","N6",NA,1999.95,0.049999999999955,6,2,"rgb(102,205,170)",5.46666666667164,3.5
76,0.77,52,"Osmium","N6",NA,1999.95,0.049999999999955,6,1,"rgb(102,205,170)",2.566666666669,3.5
76,0.72,53,"Osmium","N7",NA,1999.95,0.049999999999955,8,8,"rgb(127,255,212)",14.4000000000131,3.5
76,0.67,54,"Osmium","N7",NA,1999.95,0.049999999999955,8,7,"rgb(127,255,212)",11.7250000000107,3.5
76,0.62,55,"Osmium","N7",NA,1999.95,0.049999999999955,8,6,"rgb(127,255,212)",9.30000000000846,3.5
76,0.57,56,"Osmium","N7",NA,1999.95,0.049999999999955,8,5,"rgb(127,255,212)",7.12500000000648,3.5
76,0.52,57,"Osmium","N7",NA,1999.95,0.049999999999955,8,4,"rgb(127,255,212)",5.20000000000473,3.5
76,0.47,58,"Osmium","N7",NA,1999.95,0.049999999999955,8,3,"rgb(127,255,212)",3.52500000000321,3.5
76,0.436,59,"Osmium","N7",NA,1999.95,0.049999999999955,8,2,"rgb(127,255,212)",2.18000000000198,0.5
76,0.41,60,"Osmium","N7",NA,1999.95,0.049999999999955,8,1,"rgb(127,255,212)",1.02500000000093,3.5
76,0.367,61,"Osmium","O1",1.458e-06,1999.92,0.079999999999927,2,2,"rgb(0,255,255)",4.58750000000417,3.5
76,0.322,62,"Osmium","O1",1.458e-06,1999.92,0.079999999999927,2,1,"rgb(0,255,255)",2.01250000000183,3.5
76,0.298,63,"Osmium","O2",1.154e-07,1999.94,0.059999999999945,2,2,"rgb(0,250,154)",4.96666666667118,1.5
76,0.269,64,"Osmium","O2",1.154e-07,1999.94,0.059999999999945,2,1,"rgb(0,250,154)",2.24166666666871,1.5
76,0.235,65,"Osmium","O3",3.76e-08,1999.95,0.049999999999955,4,4,"rgb(0,255,127)",4.70000000000427,1.5
76,0.213,66,"Osmium","O3",3.76e-08,1999.95,0.049999999999955,4,3,"rgb(0,255,127)",3.19500000000291,1.5
76,0.19,67,"Osmium","O3",3.76e-08,1999.95,0.049999999999955,4,2,"rgb(0,255,127)",1.90000000000173,1.5
76,0.1687,68,"Osmium","O3",3.76e-08,1999.95,0.049999999999955,4,1,"rgb(0,255,127)",0.843500000000767,3.5
76,0.10202,69,"Osmium","O4",7.5e-11,2000,0.10202,4,4,"rgb(173,255,47)",1,2.5
76,0.0851,70,"Osmium","O4",7.5e-11,2000,0.0851,4,3,"rgb(173,255,47)",0.75,2.5
76,0.0701,71,"Osmium","O4",7.5e-11,2000,0.0701,4,2,"rgb(173,255,47)",0.5,2.5
76,0.055,72,"Osmium","O4",7.5e-11,2000,0.055,4,1,"rgb(173,255,47)",0.25,2.5
76,0.041,73,"Osmium","O5",1.111e-10,2000,0.041,6,2,"rgb(107,142,35)",0.333333333333333,2.5
76,0.025,74,"Osmium","O5",1.111e-10,2000,0.025,6,2,"rgb(107,142,35)",0.333333333333333,2.5
76,0.017,75,"Osmium","O5",1.111e-10,2000,0.017,6,2,"rgb(107,142,35)",0.333333333333333,0.5
76,0.00843823,76,"Osmium","O5",1.111e-10,2000,0.00843823,6,2,"rgb(107,142,35)",0.333333333333333,0.5
77,88.1133,1,"Iridium","K",0.001178,1923.89,76.1099999999999,2,2,"rgb(123,104,238)",1.15770989357509,0.5
77,86.4389,2,"Iridium","K",0.001178,1923.89,76.1099999999999,2,1,"rgb(123,104,238)",0.567855078176325,0.5
77,21.5566,3,"Iridium","L1",0.0001608,1986.58,13.4200000000001,2,2,"rgb(25,25,112)",1.606304023845,0.5
77,21.2,4,"Iridium","L1",0.0001608,1986.58,13.4200000000001,2,1,"rgb(25,25,112)",0.789865871833081,0.5
77,20.65,5,"Iridium","L2",1.406e-05,1987.18,12.8199999999999,2,2,"rgb(0,0,139)",1.61076443057723,1.5
77,20.21,6,"Iridium","L2",1.406e-05,1987.18,12.8199999999999,2,1,"rgb(0,0,139)",0.788221528861158,1.5
77,18.12,7,"Iridium","L3",4.42e-06,1988.78,11.22,4,4,"rgb(0,0,205)",1.61497326203208,1.5
77,17.77,8,"Iridium","L3",4.42e-06,1988.78,11.22,4,3,"rgb(0,0,205)",1.18783422459893,1.5
77,17.39,9,"Iridium","L3",4.42e-06,1988.78,11.22,4,2,"rgb(0,0,205)",0.774955436720141,1.5
77,17.04,10,"Iridium","L3",4.42e-06,1988.78,11.22,4,1,"rgb(0,0,205)",0.379679144385026,1.5
77,7.85,11,"Iridium","M1",3.62e-05,1996.83,3.17000000000007,2,2,"rgb(0,0,255)",2.47634069400625,0.5
77,7.71,12,"Iridium","M1",3.62e-05,1996.83,3.17000000000007,2,1,"rgb(0,0,255)",1.21608832807568,0.5
77,7.421,13,"Iridium","M2",3.57e-06,1997.09,2.91000000000008,2,2,"rgb(65,105,225)",2.55017182130577,1.5
77,7.274,14,"Iridium","M2",3.57e-06,1997.09,2.91000000000008,2,1,"rgb(65,105,225)",1.24982817869412,1.5
77,6.708,15,"Iridium","M3",1.158e-06,1997.45,2.54999999999995,4,4,"rgb(70,130,180)",2.63058823529416,1.5
77,6.58,16,"Iridium","M3",1.158e-06,1997.45,2.54999999999995,4,3,"rgb(70,130,180)",1.93529411764709,1.5
77,6.441,17,"Iridium","M3",1.158e-06,1997.45,2.54999999999995,4,2,"rgb(70,130,180)",1.26294117647061,1.5
77,6.315,18,"Iridium","M3",1.158e-06,1997.45,2.54999999999995,4,1,"rgb(70,130,180)",0.619117647058835,1.5
77,5.91,19,"Iridium","M4",4.3e-09,1997.88,2.11999999999989,4,4,"rgb(100,149,237)",2.78773584905675,2.5
77,5.765,20,"Iridium","M4",4.3e-09,1997.88,2.11999999999989,4,3,"rgb(100,149,237)",2.03950471698124,2.5
77,5.609,21,"Iridium","M4",4.3e-09,1997.88,2.11999999999989,4,2,"rgb(100,149,237)",1.32287735849063,2.5
77,5.466,22,"Iridium","M4",4.3e-09,1997.88,2.11999999999989,4,1,"rgb(100,149,237)",0.644575471698146,2.5
77,5.229,23,"Iridium","M5",6.75e-09,1997.96,2.03999999999996,6,6,"rgb(0,191,255)",2.56323529411769,2.5
77,5.092,24,"Iridium","M5",6.75e-09,1997.96,2.03999999999996,6,5,"rgb(0,191,255)",2.08006535947716,2.5
77,4.952,25,"Iridium","M5",6.75e-09,1997.96,2.03999999999996,6,4,"rgb(0,191,255)",1.6183006535948,2.5
77,4.806,26,"Iridium","M5",6.75e-09,1997.96,2.03999999999996,6,3,"rgb(0,191,255)",1.17794117647061,2.5
77,4.668,27,"Iridium","M5",6.75e-09,1997.96,2.03999999999996,6,2,"rgb(0,191,255)",0.762745098039229,2.5
77,4.54,28,"Iridium","M5",6.75e-09,1997.96,2.03999999999996,6,1,"rgb(0,191,255)",0.370915032679745,2.5
77,2.7204,29,"Iridium","N1",8.89e-06,1999.31,0.690000000000055,2,2,"rgb(0,128,128)",3.94260869565186,0.5
77,2.656,30,"Iridium","N1",8.89e-06,1999.31,0.690000000000055,2,1,"rgb(0,128,128)",1.92463768115927,0.5
77,2.5,31,"Iridium","N2",8.65e-07,1999.42,0.579999999999927,2,2,"rgb(95,158,160)",4.31034482758675,1.5
77,2.435,32,"Iridium","N2",8.65e-07,1999.42,0.579999999999927,2,1,"rgb(95,158,160)",2.09913793103475,1.5
77,2.258,33,"Iridium","N3",2.8e-07,1999.51,0.490000000000009,4,4,"rgb(32,178,170)",4.60816326530604,1.5
77,2.201,34,"Iridium","N3",2.8e-07,1999.51,0.490000000000009,4,3,"rgb(32,178,170)",3.36887755102035,1.5
77,2.139,35,"Iridium","N3",2.8e-07,1999.51,0.490000000000009,4,2,"rgb(32,178,170)",2.18265306122445,1.5
77,2.083,36,"Iridium","N3",2.8e-07,1999.51,0.490000000000009,4,1,"rgb(32,178,170)",1.0627551020408,1.5
77,1.857,37,"Iridium","N4",1.112e-09,1999.69,0.309999999999945,4,4,"rgb(0,206,209)",5.99032258064622,2.5
77,1.801,38,"Iridium","N4",1.112e-09,1999.69,0.309999999999945,4,3,"rgb(0,206,209)",4.3572580645169,2.5
77,1.739,39,"Iridium","N4",1.112e-09,1999.69,0.309999999999945,4,2,"rgb(0,206,209)",2.80483870967791,2.5
77,1.684,40,"Iridium","N4",1.112e-09,1999.69,0.309999999999945,4,1,"rgb(0,206,209)",1.35806451612927,2.5
77,1.603,41,"Iridium","N5",1.724e-09,1999.71,0.289999999999964,6,6,"rgb(64,224,208)",5.52758620689725,2.5
77,1.548,42,"Iridium","N5",1.724e-09,1999.71,0.289999999999964,6,5,"rgb(64,224,208)",4.44827586206952,2.5
77,1.493,43,"Iridium","N5",1.724e-09,1999.71,0.289999999999964,6,4,"rgb(64,224,208)",3.43218390804641,2.5
77,1.436,44,"Iridium","N5",1.724e-09,1999.71,0.289999999999964,6,3,"rgb(64,224,208)",2.47586206896583,2.5
77,1.381,45,"Iridium","N5",1.724e-09,1999.71,0.289999999999964,6,2,"rgb(64,224,208)",1.58735632183928,2.5
77,1.331,46,"Iridium","N5",1.724e-09,1999.71,0.289999999999964,6,1,"rgb(64,224,208)",0.764942528735728,2.5
77,1.08,47,"Iridium","N6",NA,1999.94,0.059999999999945,6,6,"rgb(102,205,170)",18.0000000000164,3.5
77,1.03,48,"Iridium","N6",NA,1999.94,0.059999999999945,6,5,"rgb(102,205,170)",14.3055555555686,3.5
77,0.98,49,"Iridium","N6",NA,1999.94,0.059999999999945,6,4,"rgb(102,205,170)",10.8888888888988,3.5
77,0.92,50,"Iridium","N6",NA,1999.94,0.059999999999945,6,3,"rgb(102,205,170)",7.66666666667364,3.5
77,0.87,51,"Iridium","N6",NA,1999.94,0.059999999999945,6,2,"rgb(102,205,170)",4.83333333333773,3.5
77,0.82,52,"Iridium","N6",NA,1999.94,0.059999999999945,6,1,"rgb(102,205,170)",2.27777777777985,3.5
77,0.77,53,"Iridium","N7",NA,1999.94,0.059999999999945,8,8,"rgb(127,255,212)",12.833333333345,3.5
77,0.72,54,"Iridium","N7",NA,1999.94,0.059999999999945,8,7,"rgb(127,255,212)",10.5000000000095,3.5
77,0.67,55,"Iridium","N7",NA,1999.94,0.059999999999945,8,6,"rgb(127,255,212)",8.37500000000762,3.5
77,0.61,56,"Iridium","N7",NA,1999.94,0.059999999999945,8,5,"rgb(127,255,212)",6.35416666667245,3.5
77,0.56,57,"Iridium","N7",NA,1999.94,0.059999999999945,8,4,"rgb(127,255,212)",4.66666666667091,3.5
77,0.51,58,"Iridium","N7",NA,1999.94,0.059999999999945,8,3,"rgb(127,255,212)",3.1875000000029,3.5
77,0.472,59,"Iridium","N7",NA,1999.94,0.059999999999945,8,2,"rgb(127,255,212)",1.96666666666846,0.5
77,0.445,60,"Iridium","N7",NA,1999.94,0.059999999999945,8,1,"rgb(127,255,212)",0.927083333334176,3.5
77,0.407,61,"Iridium","O1",1.598e-06,1999.9,0.099999999999909,2,2,"rgb(0,255,255)",4.0700000000037,3.5
77,0.356,62,"Iridium","O1",1.598e-06,1999.9,0.099999999999909,2,1,"rgb(0,255,255)",1.78000000000162,3.5
77,0.329,63,"Iridium","O2",1.341e-07,1999.94,0.059999999999945,2,2,"rgb(0,250,154)",5.48333333333832,1.5
77,0.303,64,"Iridium","O2",1.341e-07,1999.94,0.059999999999945,2,1,"rgb(0,250,154)",2.5250000000023,1.5
77,0.264,65,"Iridium","O3",4.18e-08,1999.95,0.049999999999955,4,4,"rgb(0,255,127)",5.2800000000048,1.5
77,0.24,66,"Iridium","O3",4.18e-08,1999.95,0.049999999999955,4,3,"rgb(0,255,127)",3.60000000000327,1.5
77,0.217,67,"Iridium","O3",4.18e-08,1999.95,0.049999999999955,4,2,"rgb(0,255,127)",2.17000000000197,1.5
77,0.1948,68,"Iridium","O3",4.18e-08,1999.95,0.049999999999955,4,1,"rgb(0,255,127)",0.974000000000886,3.5
77,0.1227,69,"Iridium","O4",9.18e-11,2000,0.1227,4,4,"rgb(173,255,47)",1,2.5
77,0.105,70,"Iridium","O4",9.18e-11,2000,0.105,4,3,"rgb(173,255,47)",0.75,2.5
77,0.089,71,"Iridium","O4",9.18e-11,2000,0.089,4,2,"rgb(173,255,47)",0.5,2.5
77,0.072,72,"Iridium","O4",9.18e-11,2000,0.072,4,1,"rgb(173,255,47)",0.25,2.5
77,0.057,73,"Iridium","O5",1.342e-10,2000,0.057,6,2,"rgb(107,142,35)",0.333333333333333,2.5
77,0.04,74,"Iridium","O5",1.342e-10,2000,0.04,6,2,"rgb(107,142,35)",0.333333333333333,2.5
77,0.028,75,"Iridium","O5",1.342e-10,2000,0.028,6,2,"rgb(107,142,35)",0.333333333333333,2.5
77,0.017,76,"Iridium","O5",1.342e-10,2000,0.017,6,2,"rgb(107,142,35)",0.333333333333333,0.5
77,0.00896702,77,"Iridium","O5",1.342e-10,2000,0.00896702,6,2,"rgb(107,142,35)",0.333333333333333,0.5
78,90.6597,1,"Platinum","K",0.001238,1921.61,78.3900000000001,2,2,"rgb(123,104,238)",1.15652123995407,0.5
78,88.95518,2,"Platinum","K",0.001238,1921.61,78.3900000000001,2,1,"rgb(123,104,238)",0.567388569970659,0.5
78,22.2057,3,"Platinum","L1",0.0001703,1986.12,13.8800000000001,2,2,"rgb(25,25,112)",1.59983429394811,0.5
78,21.84,4,"Platinum","L1",0.0001703,1986.12,13.8800000000001,2,1,"rgb(25,25,112)",0.786743515850138,0.5
78,21.28,5,"Platinum","L2",1.557e-05,1986.73,13.27,2,2,"rgb(0,0,139)",1.60361718161266,1.5
78,20.84,6,"Platinum","L2",1.557e-05,1986.73,13.27,2,1,"rgb(0,0,139)",0.785229841748306,1.5
78,18.63,7,"Platinum","L3",4.69e-06,1988.44,11.5599999999999,4,4,"rgb(0,0,205)",1.61159169550174,1.5
78,18.28,8,"Platinum","L3",4.69e-06,1988.44,11.5599999999999,4,3,"rgb(0,0,205)",1.18598615916956,1.5
78,17.89,9,"Platinum","L3",4.69e-06,1988.44,11.5599999999999,4,2,"rgb(0,0,205)",0.773788927335644,1.5
78,17.54,10,"Platinum","L3",4.69e-06,1988.44,11.5599999999999,4,1,"rgb(0,0,205)",0.379325259515573,1.5
78,8.1,11,"Platinum","M1",3.85e-05,1996.7,3.29999999999995,2,2,"rgb(0,0,255)",2.45454545454549,0.5
78,7.96,12,"Platinum","M1",3.85e-05,1996.7,3.29999999999995,2,1,"rgb(0,0,255)",1.20606060606062,0.5
78,7.66,13,"Platinum","M2",3.98e-06,1996.97,3.02999999999997,2,2,"rgb(65,105,225)",2.52805280528055,1.5
78,7.512,14,"Platinum","M2",3.98e-06,1996.97,3.02999999999997,2,1,"rgb(65,105,225)",1.23960396039605,1.5
78,6.918,15,"Platinum","M3",1.236e-06,1997.35,2.65000000000009,4,4,"rgb(70,130,180)",2.61056603773576,1.5
78,6.787,16,"Platinum","M3",1.236e-06,1997.35,2.65000000000009,4,3,"rgb(70,130,180)",1.92084905660371,1.5
78,6.646,17,"Platinum","M3",1.236e-06,1997.35,2.65000000000009,4,2,"rgb(70,130,180)",1.2539622641509,1.5
78,6.517,18,"Platinum","M3",1.236e-06,1997.35,2.65000000000009,4,1,"rgb(70,130,180)",0.614811320754696,1.5
78,6.106,19,"Platinum","M4",4.77e-09,1997.8,2.20000000000005,4,4,"rgb(100,149,237)",2.77545454545449,2.5
78,5.959,20,"Platinum","M4",4.77e-09,1997.8,2.20000000000005,4,3,"rgb(100,149,237)",2.03147727272723,2.5
78,5.8,21,"Platinum","M4",4.77e-09,1997.8,2.20000000000005,4,2,"rgb(100,149,237)",1.31818181818179,2.5
78,5.654,22,"Platinum","M4",4.77e-09,1997.8,2.20000000000005,4,1,"rgb(100,149,237)",0.642499999999987,2.5
78,5.41,23,"Platinum","M5",7.36e-09,1997.88,2.11999999999989,6,6,"rgb(0,191,255)",2.55188679245296,2.5
78,5.27,24,"Platinum","M5",7.36e-09,1997.88,2.11999999999989,6,5,"rgb(0,191,255)",2.07154088050325,2.5
78,5.128,25,"Platinum","M5",7.36e-09,1997.88,2.11999999999989,6,4,"rgb(0,191,255)",1.61257861635228,2.5
78,4.98,26,"Platinum","M5",7.36e-09,1997.88,2.11999999999989,6,3,"rgb(0,191,255)",1.17452830188685,2.5
78,4.839,27,"Platinum","M5",7.36e-09,1997.88,2.11999999999989,6,2,"rgb(0,191,255)",0.760849056603813,2.5
78,4.715,28,"Platinum","M5",7.36e-09,1997.88,2.11999999999989,6,1,"rgb(0,191,255)",0.37067610062895,2.5
78,2.8278,29,"Platinum","N1",9.51e-06,1999.28,0.720000000000027,2,2,"rgb(0,128,128)",3.92749999999985,0.5
78,2.762,30,"Platinum","N1",9.51e-06,1999.28,0.720000000000027,2,1,"rgb(0,128,128)",1.91805555555548,0.5
78,2.603,31,"Platinum","N2",9.7e-07,1999.39,0.6099999999999,2,2,"rgb(95,158,160)",4.2672131147548,1.5
78,2.536,32,"Platinum","N2",9.7e-07,1999.39,0.6099999999999,2,1,"rgb(95,158,160)",2.0786885245905,1.5
78,2.35,33,"Platinum","N3",3.01e-07,1999.48,0.519999999999982,4,4,"rgb(32,178,170)",4.51923076923093,1.5
78,2.291,34,"Platinum","N3",3.01e-07,1999.48,0.519999999999982,4,3,"rgb(32,178,170)",3.30432692307704,1.5
78,2.228,35,"Platinum","N3",3.01e-07,1999.48,0.519999999999982,4,2,"rgb(32,178,170)",2.14230769230777,1.5
78,2.171,36,"Platinum","N3",3.01e-07,1999.48,0.519999999999982,4,1,"rgb(32,178,170)",1.04375000000004,1.5
78,1.941,37,"Platinum","N4",1.25e-09,1999.67,0.329999999999927,4,4,"rgb(0,206,209)",5.88181818181948,2.5
78,1.883,38,"Platinum","N4",1.25e-09,1999.67,0.329999999999927,4,3,"rgb(0,206,209)",4.2795454545464,2.5
78,1.821,39,"Platinum","N4",1.25e-09,1999.67,0.329999999999927,4,2,"rgb(0,206,209)",2.75909090909152,2.5
78,1.763,40,"Platinum","N4",1.25e-09,1999.67,0.329999999999927,4,1,"rgb(0,206,209)",1.33560606060636,2.5
78,1.68,41,"Platinum","N5",1.91e-09,1999.69,0.309999999999945,6,6,"rgb(64,224,208)",5.41935483871063,2.5
78,1.624,42,"Platinum","N5",1.91e-09,1999.69,0.309999999999945,6,5,"rgb(64,224,208)",4.36559139785023,2.5
78,1.567,43,"Platinum","N5",1.91e-09,1999.69,0.309999999999945,6,4,"rgb(64,224,208)",3.36989247311887,2.5
78,1.509,44,"Platinum","N5",1.91e-09,1999.69,0.309999999999945,6,3,"rgb(64,224,208)",2.43387096774236,2.5
78,1.454,45,"Platinum","N5",1.91e-09,1999.69,0.309999999999945,6,2,"rgb(64,224,208)",1.56344086021533,2.5
78,1.402,46,"Platinum","N5",1.91e-09,1999.69,0.309999999999945,6,1,"rgb(64,224,208)",0.753763440860348,2.5
78,1.14,47,"Platinum","N6",NA,1999.93,0.069999999999936,6,6,"rgb(102,205,170)",16.2857142857291,3.5
78,1.09,48,"Platinum","N6",NA,1999.93,0.069999999999936,6,5,"rgb(102,205,170)",12.9761904762023,3.5
78,1.04,49,"Platinum","N6",NA,1999.93,0.069999999999936,6,4,"rgb(102,205,170)",9.90476190477091,3.5
78,0.98,50,"Platinum","N6",NA,1999.93,0.069999999999936,6,3,"rgb(102,205,170)",7.00000000000637,3.5
78,0.93,51,"Platinum","N6",NA,1999.93,0.069999999999936,6,2,"rgb(102,205,170)",4.42857142857546,3.5
78,0.87,52,"Platinum","N6",NA,1999.93,0.069999999999936,6,1,"rgb(102,205,170)",2.07142857143046,3.5
78,0.82,53,"Platinum","N7",NA,1999.93,0.069999999999936,8,8,"rgb(127,255,212)",11.7142857142964,3.5
78,0.76,54,"Platinum","N7",NA,1999.93,0.069999999999936,8,7,"rgb(127,255,212)",9.50000000000864,3.5
78,0.71,55,"Platinum","N7",NA,1999.93,0.069999999999936,8,6,"rgb(127,255,212)",7.60714285714977,3.5
78,0.66,56,"Platinum","N7",NA,1999.93,0.069999999999936,8,5,"rgb(127,255,212)",5.8928571428625,3.5
78,0.61,57,"Platinum","N7",NA,1999.93,0.069999999999936,8,4,"rgb(127,255,212)",4.35714285714682,3.5
78,0.55,58,"Platinum","N7",NA,1999.93,0.069999999999936,8,3,"rgb(127,255,212)",2.94642857143125,3.5
78,0.507,59,"Platinum","N7",NA,1999.93,0.069999999999936,8,2,"rgb(127,255,212)",1.81071428571593,0.5
78,0.479,60,"Platinum","N7",NA,1999.93,0.069999999999936,8,1,"rgb(127,255,212)",0.855357142857921,3.5
78,0.445,61,"Platinum","O1",1.734e-06,1999.9,0.099999999999909,2,2,"rgb(0,255,255)",4.45000000000405,3.5
78,0.392,62,"Platinum","O1",1.734e-06,1999.9,0.099999999999909,2,1,"rgb(0,255,255)",1.96000000000178,3.5
78,0.358,63,"Platinum","O2",1.543e-07,1999.93,0.069999999999936,2,2,"rgb(0,250,154)",5.11428571429037,1.5
78,0.332,64,"Platinum","O2",1.543e-07,1999.93,0.069999999999936,2,1,"rgb(0,250,154)",2.37142857143073,1.5
78,0.293,65,"Platinum","O3",4.57e-08,1999.95,0.049999999999955,4,4,"rgb(0,255,127)",5.86000000000533,1.5
78,0.269,66,"Platinum","O3",4.57e-08,1999.95,0.049999999999955,4,3,"rgb(0,255,127)",4.03500000000367,1.5
