"At. Num. "," Sp.  Name. "," Ion  Charge "," El.  name "," Isoel.  Seq. "," Ground  Shells "," Ground  Config. "," Ground  Level "," Ionized  Level "," Ionization  Energy 
 (eV) ","Uncertainty
 (eV) "," References "
72,"Hf VII ",6,"Hafnium ","Dy ","[Cd]4f135p5 ","4f135p5 ","  ","4f135p4° ","  (118)                          ",6," L582 "
72,"Hf VIII ",7,"Hafnium ","Tb ","[Cd]4f135p4 ","4f135p4 "," ° ","4f135p3 ","  (137)                          ",7," L582 "
72,"Hf IX ",8,"Hafnium ","Gd ","[Cd]4f135p3 ","4f135p3 ","  ","4f135p2 4F°7/2 ","  (157)                          ",8," L582 "
72,"Hf X ",9,"Hafnium ","Eu ","[Cd]4f135p2 ","4f135p2 "," 4F°7/2 ","4f125p2 ","  (187)                          ",9," L582 "
72,"Hf XI ",10,"Hafnium ","Sm ","[Cd]4f125p2 ","4f125p2 ","  ","4f125s25p° ","  (209)                          ",10," L582 "
72,"Hf XII ",11,"Hafnium ","Pm ","[Cd]4f125p ","4f125s25p "," ° ","4f125s2 3H6 ","  (230)                          ",12," L582 "
72,"Hf XIII ",12,"Hafnium ","Nd ","[Cd]4f12 ","4f125s2 "," 3H6 ","4f115s2 4I°15/2 ","  (270)                          ",14," L582 "
72,"Hf XIV ",13,"Hafnium ","Pr ","[Cd]4f11 ","4f115s2 "," 4I°15/2 ","4f115s 5I°4 ","  (310)                          ",15," L582 "
72,"Hf XV ",14,"Hafnium ","Ce ","[Kr]4d104f115s ","4f115s "," 5I°8 ","4f11° ","  (334)                          ",16," L582 "
72,"Hf XVI ",15,"Hafnium ","La ","[Kr]4d104f11 ","4f11 "," ° ","4f10 ","  (359)                          ",17," L582 "
72,"Hf XVII ",16,"Hafnium ","Ba ","[Kr]4d104f10 ","4f10 ","  ","4f9 6H°15/2 ","  (399)                          ",20," L582 "
72,"Hf XVIII ",17,"Hafnium ","Cs ","[Kr]4d104f9 ","4f9 "," 6H°15/2 ","4f8 7F6 ","  (440)                          ",22," L582 "
72,"Hf XIX ",18,"Hafnium ","Xe ","[Kr]4d104f8 ","4f8 "," 7F6 ","4f7 8S°7/2 ","  (481)                          ",24," L582 "
72,"Hf XX ",19,"Hafnium ","I ","[Kr]4d104f7 ","4f7 "," 8S°7/2 ","4f6 7F0 ","  (520)                          ",30," L582 "
72,"Hf XXI ",20,"Hafnium ","Te ","[Kr]4d104f6 ","4f6 "," 7F0 ","4f5 6H°5/2 ","  (570)                          ",30," L582 "
72,"Hf XXII ",21,"Hafnium ","Sb ","[Kr]4d104f5 ","4f5 "," 6H°5/2 ","4f4 5I4 ","  (610)                          ",30," L582 "
72,"Hf XXIII ",22,"Hafnium ","Sn ","[Kr]4d104f4 ","4f4 "," 5I4 ","4f3 4I°9/2 ","  (650)                          ",30," L582 "
72,"Hf XXIV ",23,"Hafnium ","In ","[Kr]4d104f3 ","4f3 "," 4I°9/2 ","4f2 3H4 ","  (690)                          ",30," L582 "
72,"Hf XXV ",24,"Hafnium ","Cd ","[Kr]4d104f2 ","4f2 "," 3H4 ","4f 2F°5/2 ","  (730)                          ",40," L582 "
72,"Hf XXVI ",25,"Hafnium ","Ag ","[Kr]4d104f ","4f "," 2F°5/2 ","4d10 1S0 ","  (772)                          ",9," L582c99 "
72,"Hf XXVII ",26,"Hafnium ","Pd ","[Kr]4d10 ","4d10 "," 1S0 ","4d9 2D5/2 ","  (1 002)                          ",4," L8672c99 "
72,"Hf XXVIII ",27,"Hafnium ","Rh ","[Kr]4d9 ","4d9 "," 2D5/2 ","4d8 3F4 ","  (1 047)                          ",4," L8672c99 "
72,"Hf XXIX ",28,"Hafnium ","Ru ","[Kr]4d8 ","4d8 "," 3F4 ","4d7 4F9/2 ","  (1 094)                          ",4," L8672c99 "
72,"Hf XXX ",29,"Hafnium ","Tc ","[Kr]4d7 ","4d7 "," 4F9/2 ","4d6 5D4 ","  (1 146)                          ",4," L8672c99 "
72,"Hf XXXI ",30,"Hafnium ","Mo ","[Kr]4d6 ","4d6 "," 5D4 ","4d5 6S5/2 ","  (1 195)                          ",4," L8672c99 "
72,"Hf XXXII ",31,"Hafnium ","Nb ","[Kr]4d5 ","4d5 "," 6S5/2 ","4d4 5D0 ","  (1 245)                          ",4," L8672c99 "
72,"Hf XXXIII ",32,"Hafnium ","Zr ","[Kr]4d4 ","4d4 "," 5D0 ","4d3 4F3/2 ","  (1 311)                          ",4," L8672c99 "
72,"Hf XXXIV ",33,"Hafnium ","Y ","[Kr]4d3 ","4d3 "," 4F3/2 ","4d2 3F2 ","  (1 362)                          ",5," L8672c99 "
72,"Hf XXXV ",34,"Hafnium ","Sr ","[Kr]4d2 ","4d2 "," 3F2 ","4d 2D3/2 ","  (1 417)                          ",5," L8672c99 "
72,"Hf XXXVI ",35,"Hafnium ","Rb ","[Kr]4d ","4d "," 2D3/2 ","4p6 1S0 ","  (1 467)                          ",5," L8672c99 "
72,"Hf XXXVII ",36,"Hafnium ","Kr ","[Ar]3d104s24p6 ","4p6 "," 1S0 ","4p5 2P°3/2 ","  (1 669)                          ",5," L8672c99 "
72,"Hf XXXVIII ",37,"Hafnium ","Br ","[Ar]3d104s24p5 ","4p5 "," 2P°3/2 ","4p4 3P2 ","  (1 719)                          ",4," L8672c99 "
72,"Hf XXXIX ",38,"Hafnium ","Se ","[Ar]3d104s24p4 ","4p4 "," 3P2 ","4p3 4S°3/2 ","  (1 776)                          ",4," L8672c99 "
72,"Hf XL ",39,"Hafnium ","As ","[Ar]3d104s24p3 ","4p3 "," 4S°3/2 ","4p2 3P0 ","  (1 827)                          ",4," L8672c99 "
72,"Hf XLI ",40,"Hafnium ","Ge ","[Ar]3d104s24p2 ","4p2 "," 3P0 ","4p 2P°1/2 ","  (1 963)                          ",4," L8672c99 "
72,"Hf XLII ",41,"Hafnium ","Ga ","[Ar]3d104s24p ","4p "," 2P°1/2 ","4s2 1S0 ","  (2 022)                          ",4," L8672c99 "
72,"Hf XLIII ",42,"Hafnium ","Zn ","[Ar]3d104s2 ","4s2 "," 1S0 ","4s 2S1/2 ","  (2 159)                          ",4," L8672c99 "
72,"Hf XLIV ",43,"Hafnium ","Cu ","[Ar]3d104s ","4s "," 2S1/2 ","3d10 1S0 ","  [2 218.9]                        ",1.1," L10278 "
72,"Hf XLV ",44,"Hafnium ","Ni ","[Ar]3d10 ","3d10 "," 1S0 ","3d9 2D5/2 ","  (3 741)                          ",4," L8672c99 "
72,"Hf XLVI ",45,"Hafnium ","Co ","[Ar]3d9 ","3d9 "," 2D5/2 ","3d8 3F4 ","  (3 858)                          ",4," L8672c99 "
72,"Hf XLVII ",46,"Hafnium ","Fe ","[Ar]3d8 ","3d8 "," 3F4 ","3d7 4F9/2 ","  (3 984)                          ",4," L8672c99 "
72,"Hf XLVIII ",47,"Hafnium ","Mn ","[Ar]3d7 ","3d7 "," 4F9/2 ","3d6 4 ","  (4 118)                          ",4," L8672c99 "
72,"Hf XLIX ",48,"Hafnium ","Cr ","[Ar]3d6 ","3d6 ",4,"3d5 5/2 ","  (4 246)                          ",4," L8672c99 "
72,"Hf L ",49,"Hafnium ","V ","[Ar]3d5 ","3d5 "," 5/2 ","3d4 5D0 ","  (4 372)                          ",4," L8672c99 "
72,"Hf LI ",50,"Hafnium ","Ti ","[Ar]3d4 ","3d4 "," 5D0 ","3d3 4F3/2 ","  (4 573)                          ",4," L8672c99 "
72,"Hf LII ",51,"Hafnium ","Sc ","[Ar]3d3 ","3d3 "," 4F3/2 ","3d2 3F2 ","  (4 703)                          ",4," L8672c99 "
72,"Hf LIII ",52,"Hafnium ","Ca ","[Ar]3d2 ","3d2 "," 3F2 ","3d 2D3/2 ","  (4 846)                          ",4," L8672c99 "
72,"Hf LIV ",53,"Hafnium ","K ","[Ar]3d ","3d "," 2D3/2 ","3p6 1S0 ","  (4 980)                          ",5," L8672c99 "
72,"Hf LV ",54,"Hafnium ","Ar ","[Ne]3s23p6 ","3p6 "," 1S0 ","3p5 2P°3/2 ","  (5 350)                          ",5," L8672c99 "
72,"Hf LVI ",55,"Hafnium ","Cl ","[Ne]3s23p5 ","3p5 "," 2P°3/2 ","3p4 3P2 ","  (5 468)                          ",5," L8672c99 "
72,"Hf LVII ",56,"Hafnium ","S ","[Ne]3s23p4 ","3p4 "," 3P2 ","3p3 2P°3/2 ","  (5 595)                          ",5," L8672c99 "
72,"Hf LVIII ",57,"Hafnium ","P ","[Ne]3s23p3 ","3p3 "," 2P°3/2 ","3p2 3P0 ","  (5 713)                          ",6," L8672c99 "
72,"Hf LIX ",58,"Hafnium ","Si ","[Ne]3s23p2 ","3p2 "," 3P0 ","3p 2P°1/2 ","  (6 149)                          ",6," L8672c99 "
72,"Hf LX ",59,"Hafnium ","Al ","[Ne]3s23p ","3p "," 2P°1/2 ","3s2 1S0 ","  (6 284)                          ",7," L8672c99 "
72,"Hf LXI ",60,"Hafnium ","Mg ","[Ne]3s2 ","3s2 "," 1S0 ","3s 2S1/2 ","  (6 545)                          ",10," L8672c99 "
72,"Hf LXII ",61,"Hafnium ","Na ","[Ne]3s ","3s "," 2S1/2 ","2p6 1S0 ","  (6 674)                          ",12," L8672c99 "
72,"Hf LXIII ",62,"Hafnium ","Ne ","1s22s22p6 ","2p6 "," 1S0 ","2p5 2P°3/2 ","  (14 678)                          ",15," L8672c99 "
72,"Hf LXIV ",63,"Hafnium ","F ","1s22s22p5 ","2p5 "," 2P°3/2 ","2p4 3P2 ","  (14 999)                          ",19," L8672c99 "
72,"Hf LXV ",64,"Hafnium ","O ","1s22s22p4 ","2p4 "," 3P2 ","2p21/22p3/2 (0,3/2)°3/2 ","  (15 351)                          ",24," L8672c99 "
72,"Hf LXVI ",65,"Hafnium ","N ","1s22s22p3 ","2p21/22p3/2 "," (0,3/2)°3/2 ","2p2 3P0 ","  (15 680)                          ",30," L8672c99 "
72,"Hf LXVII ",66,"Hafnium ","C ","1s22s22p2 ","2p2 "," 3P0 ","2p 2P°1/2 ","  (17 280)                          ",40," L8672c99 "
72,"Hf LXVIII ",67,"Hafnium ","B ","1s22s22p ","2p "," 2P°1/2 ","2s2 1S0 ","  (17 680)                          ",40," L8672c99 "
72,"Hf LXIX ",68,"Hafnium ","Be ","1s22s2 ","2s2 "," 1S0 ","2s 2S1/2 ","  (18 180)                          ",50," L8672c99 "
72,"Hf LXX ",69,"Hafnium ","Li ","1s22s ","2s "," 2S1/2 ","1s2 1S0 ","  (18 502.32)                       ",0.17," L16264c99 "
72,"Hf LXXI ",70,"Hafnium ","He ","1s2 ","1s2 "," 1S0 ","1s 2S1/2 ","  (74 565.93)                       ",0.09," L12128 "
72,"Hf LXXII ",71,"Hafnium ","H ","1s ","1s "," 2S1/2 "," ","  (76 077.8)                        ",0.4," L7188 "
73,"Ta I ",0,"Tantalum ","Ta ","[Xe]4f145d36s2 ","5d36s2 "," 4F3/2 ","5d36s 5F1 ",7.549571,2.5E-05," L13153 "
73,"Ta II ",1,"Tantalum ","Hf ","[Xe]4f145d36s ","5d3(4F)6s "," 5F1 ","5d3 4F3/2 ","  [16.2]                        ",0.5," L16139 "
73,"Ta III ",2,"Tantalum ","Lu ","[Xe]4f145d3 ","5d3 "," 4F3/2 ","5d2 3F2 ","  (23.1)                        ",1.6," L8672c99 "
73,"Ta IV ",3,"Tantalum ","Yb ","[Xe]4f145d2 ","5d2 "," 3F2 ","5d 2D3/2 ","  (35.0)                        ",1.7," L8672c99 "
73,"Ta V ",4,"Tantalum ","Tm ","[Xe]4f145d ","5d "," 2D3/2 ","4f14 1S0 ","  [48.272]                      ",0.025," L3654 "
73,"Ta VI ",5,"Tantalum ","Er ","[Xe]4f14 ","4f14 "," 1S0 ","4f135p6 2F°7/2 ","  [94.01]                       ",0.05," L3654 "
73,"Ta VII ",6,"Tantalum ","Ho ","[Xe]4f13 ","4f135p6 "," 2F°7/2 ","4f135p5 ","  (119)                          ",6," L582 "
73,"Ta VIII ",7,"Tantalum ","Dy ","[Cd]4f135p5 ","4f135p5 ","  ","4f135p4° ","  (139)                          ",7," L582 "
73,"Ta IX ",8,"Tantalum ","Tb ","[Cd]4f135p4 ","4f135p4 "," ° ","4f135p3 ","  (159)                          ",8," L582 "
73,"Ta X ",9,"Tantalum ","Gd ","[Cd]4f135p3 ","4f135p3 ","  ","4f135p2 4F°7/2 ","  (180)                          ",9," L582 "
73,"Ta XI ",10,"Tantalum ","Eu ","[Cd]4f135p2 ","4f135p2 "," 4F°7/2 ","4f135p ","  (213)                          ",11," L582 "
73,"Ta XII ",11,"Tantalum ","Sm ","[Cd]4f135p ","4f135p ","  ","4f135s2 2F°7/2 ","  (235)                          ",12," L582 "
73,"Ta XIII ",12,"Tantalum ","Pm ","[Cd]4f13 ","4f135s2 "," 2F°7/2 ","4f125s2 3H6 ","  (262)                          ",14," L582 "
73,"Ta XIV ",13,"Tantalum ","Nd ","[Cd]4f12 ","4f125s2 "," 3H6 ","4f115s2 4I°15/2 ","  (304)                          ",15," L582 "
73,"Ta XV ",14,"Tantalum ","Pr ","[Cd]4f11 ","4f115s2 "," 4I°15/2 ","4f115s 5I°4 ","  (338)                          ",17," L582 "
73,"Ta XVI ",15,"Tantalum ","Ce ","[Kr]4d104f115s ","4f115s "," 5I°8 ","4f11° ","  (363)                          ",19," L582 "
73,"Ta XVII ",16,"Tantalum ","La ","[Kr]4d104f11 ","4f11 "," ° ","4f10 ","  (396)                          ",20," L582 "
73,"Ta XVIII ",17,"Tantalum ","Ba ","[Kr]4d104f10 ","4f10 ","  ","4f9 6H°15/2 ","  (439)                          ",22," L582 "
73,"Ta XIX ",18,"Tantalum ","Cs ","[Kr]4d104f9 ","4f9 "," 6H°15/2 ","4f8 7F6 ","  (482)                          ",24," L582 "
73,"Ta XX ",19,"Tantalum ","Xe ","[Kr]4d104f8 ","4f8 "," 7F6 ","4f7 8S°7/2 ","  (530)                          ",30," L582 "
73,"Ta XXI ",20,"Tantalum ","I ","[Kr]4d104f7 ","4f7 "," 8S°7/2 ","4f6 7F0 ","  (570)                          ",30," L582 "
73,"Ta XXII ",21,"Tantalum ","Te ","[Kr]4d104f6 ","4f6 "," 7F0 ","4f5 6H°5/2 ","  (610)                          ",30," L582 "
73,"Ta XXIII ",22,"Tantalum ","Sb ","[Kr]4d104f5 ","4f5 "," 6H°5/2 ","4f4 5I4 ","  (660)                          ",30," L582 "
73,"Ta XXIV ",23,"Tantalum ","Sn ","[Kr]4d104f4 ","4f4 "," 5I4 ","4f3 4I°9/2 ","  (700)                          ",30," L582 "
73,"Ta XXV ",24,"Tantalum ","In ","[Kr]4d104f3 ","4f3 "," 4I°9/2 ","4f2 3H4 ","  (750)                          ",40," L582 "
73,"Ta XXVI ",25,"Tantalum ","Cd ","[Kr]4d104f2 ","4f2 "," 3H4 ","4f 2F°5/2 ","  (790)                          ",40," L582 "
73,"Ta XXVII ",26,"Tantalum ","Ag ","[Kr]4d104f ","4f "," 2F°5/2 ","4d10 1S0 ","  (832)                          ",10," L582c99 "
73,"Ta XXVIII ",27,"Tantalum ","Pd ","[Kr]4d10 ","4d10 "," 1S0 ","4d9 2D5/2 ","  (1 064)                          ",4," L8672c99 "
73,"Ta XXIX ",28,"Tantalum ","Rh ","[Kr]4d9 ","4d9 "," 2D5/2 ","4d8 3F4 ","  (1 110)                          ",4," L8672c99 "
73,"Ta XXX ",29,"Tantalum ","Ru ","[Kr]4d8 ","4d8 "," 3F4 ","4d7 4F9/2 ","  (1 160)                          ",4," L8672c99 "
73,"Ta XXXI ",30,"Tantalum ","Tc ","[Kr]4d7 ","4d7 "," 4F9/2 ","4d6 5D4 ","  (1 211)                          ",4," L8672c99 "
73,"Ta XXXII ",31,"Tantalum ","Mo ","[Kr]4d6 ","4d6 "," 5D4 ","4d5 6S5/2 ","  (1 262)                          ",4," L8672c99 "
73,"Ta XXXIII ",32,"Tantalum ","Nb ","[Kr]4d5 ","4d5 "," 6S5/2 ","4d4 5D0 ","  (1 313)                          ",4," L8672c99 "
